year,month,state,disease_name,total_cases
2021,9,Haryana,Cholera,1
2021,9,Haryana,Dengue,1
2021,9,Haryana,HIV/AIDS,1
2021,9,Haryana,Hepatitis B,1
2021,9,Haryana,Hypertension,1
2021,9,Haryana,Japanese Encephalitis,1
2021,9,Haryana,Swine Flu (H1N1),1
2021,9,Haryana,Thalassemia,1
2021,9,Himachal Pradesh,Heart Disease,1
2021,9,Himachal Pradesh,Leptospirosis,2
2021,9,Jammu and Kashmir,Dengue,1
2021,9,Jammu and Kashmir,Diabetes (Type 2),1
2021,9,Jammu and Kashmir,Filariasis,1
2021,9,Jammu and Kashmir,Leptospirosis,1
2021,9,Jharkhand,Cholera,1
2021,9,Jharkhand,Hepatitis B,1
2021,9,Jharkhand,Leptospirosis,1
2021,9,Jharkhand,Oral Cancer,1
2021,9,Jharkhand,Tuberculosis,1
2021,9,Karnataka,Chikungunya,1
2021,9,Karnataka,Cholera,2
2021,9,Karnataka,Chronic Kidney Disease,1
2021,9,Karnataka,Dengue,3
2021,9,Karnataka,Diarrhea,1
2021,9,Karnataka,Filariasis,1
2021,9,Karnataka,Hepatitis B,2
2021,9,Karnataka,Kala-Azar,1
2021,9,Karnataka,Malaria,2
2021,9,Karnataka,Sickle Cell Anemia,2
2021,9,Karnataka,Thalassemia,1
2021,9,Kerala,Breast Cancer,1
2021,9,Kerala,COVID-19,1
2021,9,Kerala,Diarrhea,1
2021,9,Kerala,Hypertension,1
2021,9,Kerala,Oral Cancer,2
2021,9,Madhya Pradesh,Asthma,1
2021,9,Madhya Pradesh,Breast Cancer,1
2021,9,Madhya Pradesh,Chikungunya,3
2021,9,Madhya Pradesh,Cholera,1
2021,9,Madhya Pradesh,Dengue,1
2021,9,Madhya Pradesh,Hypertension,1
2021,9,Madhya Pradesh,Japanese Encephalitis,2
2021,9,Madhya Pradesh,Jaundice (Hepatitis A),1
2021,9,Madhya Pradesh,Kala-Azar,2
2021,9,Madhya Pradesh,Leptospirosis,2
2021,9,Madhya Pradesh,Malaria,2
2021,9,Madhya Pradesh,Oral Cancer,1
2021,9,Madhya Pradesh,Stroke,3
2021,9,Maharashtra,Anxiety Disorder,2
2021,9,Maharashtra,COVID-19,1
2021,9,Maharashtra,Chikungunya,2
2021,9,Maharashtra,Cholera,4
2021,9,Maharashtra,Chronic Kidney Disease,1
2021,9,Maharashtra,Dengue,1
2021,9,Maharashtra,Depression,1
2021,9,Maharashtra,Diarrhea,1
2021,9,Maharashtra,HIV/AIDS,1
2021,9,Maharashtra,Heart Disease,1
2021,9,Maharashtra,Hepatitis B,1
2021,9,Maharashtra,Hypertension,1
2021,9,Maharashtra,Kala-Azar,1
2021,9,Maharashtra,Leptospirosis,3
2021,9,Maharashtra,Malaria,1
2021,9,Maharashtra,Oral Cancer,1
2021,9,Maharashtra,Stroke,3
2021,9,Manipur,Gastroenteritis,1
2021,9,NCT of Delhi,Swine Flu (H1N1),1
2021,9,Odisha,Dengue,1
2021,9,Odisha,Filariasis,1
2021,9,Odisha,Gastroenteritis,1
2021,9,Odisha,HIV/AIDS,1
2021,9,Odisha,Swine Flu (H1N1),1
2021,9,Odisha,Tuberculosis,1
2021,9,Punjab,Depression,2
2021,9,Punjab,Diarrhea,1
2021,9,Punjab,Kala-Azar,1
2021,9,Rajasthan,Chikungunya,2
2021,9,Rajasthan,Cholera,2
2021,9,Rajasthan,Depression,1
2021,9,Rajasthan,Diabetes (Type 2),1
2021,9,Rajasthan,HIV/AIDS,1
2021,9,Rajasthan,Heart Disease,1
2021,9,Rajasthan,Kala-Azar,1
2021,9,Rajasthan,Leptospirosis,1
2021,9,Rajasthan,Tuberculosis,1
2021,9,Tamil Nadu,Breast Cancer,1
2021,9,Tamil Nadu,Chikungunya,1
2021,9,Tamil Nadu,Chronic Kidney Disease,1
2021,9,Tamil Nadu,Dengue,1
2021,9,Tamil Nadu,Diabetes (Type 2),1
2021,9,Tamil Nadu,Heart Disease,1
2021,9,Tamil Nadu,Hypertension,1
2021,9,Tamil Nadu,Leptospirosis,1
2021,9,Tamil Nadu,Malaria,1
2021,9,Tamil Nadu,Thalassemia,1
2021,9,Tamil Nadu,Tuberculosis,1
2021,9,Tamil Nadu,Typhoid,1
2021,9,Telangana,Anxiety Disorder,1
2021,9,Telangana,Cholera,1
2021,9,Telangana,Dengue,1
2021,9,Telangana,Diarrhea,1
2021,9,Telangana,Heart Disease,1
2021,9,Telangana,Hepatitis B,1
2021,9,Telangana,Kala-Azar,1
2021,9,Telangana,Malaria,1
2021,9,Telangana,Oral Cancer,1
2021,9,Telangana,Thalassemia,1
2021,9,Tripura,Anxiety Disorder,1
2021,9,Tripura,Chikungunya,1
2021,9,Uttar Pradesh,Breast Cancer,2
2021,9,Uttar Pradesh,COVID-19,1
2021,9,Uttar Pradesh,Chikungunya,1
2021,9,Uttar Pradesh,Cholera,1
2021,9,Uttar Pradesh,Chronic Kidney Disease,1
2021,9,Uttar Pradesh,Dengue,3
2021,9,Uttar Pradesh,Diabetes (Type 2),1
2021,9,Uttar Pradesh,Diarrhea,1
2021,9,Uttar Pradesh,Gastroenteritis,1
2021,9,Uttar Pradesh,HIV/AIDS,1
2021,9,Uttar Pradesh,Hepatitis B,3
2021,9,Uttar Pradesh,Japanese Encephalitis,1
2021,9,Uttar Pradesh,Kala-Azar,1
2021,9,Uttar Pradesh,Leptospirosis,2
2021,9,Uttar Pradesh,Malaria,3
2021,9,Uttar Pradesh,Oral Cancer,1
2021,9,Uttar Pradesh,Stroke,3
2021,9,Uttar Pradesh,Thalassemia,1
2021,9,Uttar Pradesh,Typhoid,2
2021,9,Uttarakhand,HIV/AIDS,1
2021,9,Uttarakhand,Japanese Encephalitis,1
2021,9,Uttarakhand,Malaria,1
2021,9,Uttarakhand,Sickle Cell Anemia,1
2021,9,West Bengal,Chikungunya,2
2021,9,West Bengal,Dengue,1
2021,9,West Bengal,Depression,1
2021,9,West Bengal,Gastroenteritis,1
2021,9,West Bengal,Kala-Azar,1
2021,9,West Bengal,Leptospirosis,1
2021,9,West Bengal,Lung Cancer,1
2021,9,West Bengal,Swine Flu (H1N1),1
2021,10,Andaman and Nicobar Islands,Chikungunya,1
2021,10,Andhra Pradesh,Anxiety Disorder,1
2021,10,Andhra Pradesh,Cholera,1
2021,10,Andhra Pradesh,Chronic Kidney Disease,1
2021,10,Andhra Pradesh,Hypertension,1
2021,10,Andhra Pradesh,Kala-Azar,1
2021,10,Andhra Pradesh,Lung Cancer,1
2021,10,Andhra Pradesh,Malaria,1
2021,10,Assam,COVID-19,1
2021,10,Assam,Malaria,1
2021,10,Assam,Typhoid,1
2021,10,Bihar,Anxiety Disorder,1
2021,10,Bihar,Breast Cancer,4
2021,10,Bihar,COVID-19,1
2021,10,Bihar,Chikungunya,1
2021,10,Bihar,Dengue,4
2021,10,Bihar,Depression,2
2021,10,Bihar,Hypertension,2
2021,10,Bihar,Japanese Encephalitis,1
2021,10,Bihar,Leptospirosis,1
2021,10,Bihar,Malaria,3
2021,10,Bihar,Oral Cancer,2
2021,10,Bihar,Stroke,1
2021,10,Bihar,Thalassemia,2
2021,10,Chhattisgarh,Anxiety Disorder,1
2021,10,Chhattisgarh,Malaria,1
2021,10,Chhattisgarh,Pneumonia,1
2021,10,Chhattisgarh,Stroke,1
2021,10,Goa,Filariasis,1
2021,10,Goa,Gastroenteritis,1
2021,10,Gujarat,Asthma,1
2021,10,Gujarat,Cholera,1
2021,10,Gujarat,Diarrhea,1
2021,10,Gujarat,Heart Disease,3
2021,10,Gujarat,Hypertension,1
2021,10,Gujarat,Pneumonia,1
2021,10,Gujarat,Stroke,3
2021,10,Haryana,Anxiety Disorder,1
2021,10,Haryana,Breast Cancer,1
2021,10,Haryana,Dengue,1
2021,10,Haryana,Diarrhea,1
2021,10,Haryana,Hypertension,1
2021,10,Haryana,Kala-Azar,1
2021,10,Himachal Pradesh,Cholera,1
2021,10,Himachal Pradesh,Malaria,2
2021,10,Jammu and Kashmir,Dengue,1
2021,10,Jharkhand,Chikungunya,1
2021,10,Jharkhand,Cholera,1
2021,10,Jharkhand,HIV/AIDS,1
2021,10,Jharkhand,Hypertension,1
2021,10,Jharkhand,Kala-Azar,1
2021,10,Jharkhand,Leptospirosis,1
2021,10,Jharkhand,Sickle Cell Anemia,1
2021,10,Karnataka,Anxiety Disorder,1
2021,10,Karnataka,COVID-19,1
2021,10,Karnataka,Chikungunya,1
2021,10,Karnataka,Cholera,2
2021,10,Karnataka,Dengue,1
2021,10,Karnataka,Diarrhea,1
2021,10,Karnataka,Filariasis,1
2021,10,Karnataka,HIV/AIDS,1
2021,10,Karnataka,Leptospirosis,1
2021,10,Karnataka,Stroke,1
2021,10,Karnataka,Thalassemia,1
2021,10,Karnataka,Typhoid,2
2021,10,Kerala,Breast Cancer,1
2021,10,Kerala,Dengue,1
2021,10,Kerala,Depression,1
2021,10,Kerala,HIV/AIDS,1
2021,10,Kerala,Japanese Encephalitis,1
2021,10,Kerala,Thalassemia,1
2021,10,Madhya Pradesh,Chikungunya,2
2021,10,Madhya Pradesh,Cholera,1
2021,10,Madhya Pradesh,Depression,3
2021,10,Madhya Pradesh,Diabetes (Type 2),1
2021,10,Madhya Pradesh,Filariasis,1
2021,10,Madhya Pradesh,Hepatitis B,1
2021,10,Madhya Pradesh,Hypertension,1
2021,10,Madhya Pradesh,Japanese Encephalitis,2
2021,10,Madhya Pradesh,Kala-Azar,1
2021,10,Madhya Pradesh,Lung Cancer,1
2021,10,Madhya Pradesh,Tuberculosis,1
2021,10,Maharashtra,Anxiety Disorder,1
2021,10,Maharashtra,Chikungunya,1
2021,10,Maharashtra,Cholera,1
2021,10,Maharashtra,Chronic Kidney Disease,1
2021,10,Maharashtra,Dengue,4
2021,10,Maharashtra,Depression,1
2021,10,Maharashtra,Filariasis,1
2021,10,Maharashtra,Gastroenteritis,1
2021,10,Maharashtra,HIV/AIDS,1
2021,10,Maharashtra,Hepatitis B,1
2021,10,Maharashtra,Hypertension,1
2021,10,Maharashtra,Leptospirosis,2
2021,10,Maharashtra,Oral Cancer,1
2021,10,Manipur,Sickle Cell Anemia,1
2021,10,Manipur,Swine Flu (H1N1),1
2021,10,Meghalaya,Leptospirosis,1
2021,10,NCT of Delhi,Breast Cancer,1
2021,10,NCT of Delhi,Cholera,2
2021,10,NCT of Delhi,Filariasis,1
2021,10,NCT of Delhi,HIV/AIDS,1
2021,10,NCT of Delhi,Leptospirosis,1
2021,10,NCT of Delhi,Lung Cancer,1
2021,10,NCT of Delhi,Malaria,1
2021,10,NCT of Delhi,Stroke,1
2021,10,NCT of Delhi,Thalassemia,1
2021,10,Odisha,Cholera,2
2021,10,Odisha,Diarrhea,2
2021,10,Odisha,Gastroenteritis,1
2021,10,Odisha,HIV/AIDS,1
2021,10,Odisha,Leptospirosis,1
2021,10,Odisha,Oral Cancer,1
2021,10,Punjab,Breast Cancer,1
2021,10,Punjab,COPD,1
2021,10,Punjab,Diarrhea,2
2021,10,Punjab,Filariasis,2
2021,10,Punjab,Malaria,2
2021,10,Punjab,Tuberculosis,1
2021,10,Rajasthan,COPD,1
2021,10,Rajasthan,Chikungunya,2
2021,10,Rajasthan,Cholera,2
2021,10,Rajasthan,Diabetes (Type 2),1
2021,10,Rajasthan,Leptospirosis,1
2021,10,Rajasthan,Oral Cancer,1
2021,10,Tamil Nadu,Chikungunya,1
2021,10,Tamil Nadu,Cholera,3
2021,10,Tamil Nadu,Dengue,1
2021,10,Tamil Nadu,Diabetes (Type 2),1
2021,10,Tamil Nadu,Lung Cancer,1
2021,10,Tamil Nadu,Malaria,3
2021,10,Tamil Nadu,Oral Cancer,1
2021,10,Tamil Nadu,Sickle Cell Anemia,1
2021,10,Tamil Nadu,Thalassemia,1
2021,10,Tamil Nadu,Tuberculosis,1
2021,10,Telangana,Asthma,1
2021,10,Telangana,Dengue,1
2021,10,Telangana,Diabetes (Type 2),2
2021,10,Telangana,Diarrhea,1
2021,10,Telangana,Swine Flu (H1N1),1
2021,10,Telangana,Tuberculosis,1
2021,10,Tripura,Dengue,1
2021,10,Uttar Pradesh,Anxiety Disorder,1
2021,10,Uttar Pradesh,Asthma,1
2021,10,Uttar Pradesh,Breast Cancer,1
2021,10,Uttar Pradesh,Cholera,2
2021,10,Uttar Pradesh,Chronic Kidney Disease,1
2021,10,Uttar Pradesh,Dengue,1
2021,10,Uttar Pradesh,Diabetes (Type 2),2
2021,10,Uttar Pradesh,Gastroenteritis,1
2021,10,Uttar Pradesh,HIV/AIDS,2
2021,10,Uttar Pradesh,Hepatitis B,2
2021,10,Uttar Pradesh,Japanese Encephalitis,1
2021,10,Uttar Pradesh,Kala-Azar,1
2021,10,Uttar Pradesh,Leptospirosis,5
2021,10,Uttar Pradesh,Lung Cancer,2
2021,10,Uttar Pradesh,Malaria,1
2021,10,Uttar Pradesh,Thalassemia,4
2021,10,Uttar Pradesh,Tuberculosis,1
2021,10,Uttar Pradesh,Typhoid,1
2021,10,Uttarakhand,Diarrhea,1
2021,10,West Bengal,Chikungunya,3
2021,10,West Bengal,Chronic Kidney Disease,1
2021,10,West Bengal,Dengue,2
2021,10,West Bengal,Diarrhea,1
2021,10,West Bengal,Gastroenteritis,1
2021,10,West Bengal,Hypertension,1
2021,10,West Bengal,Lung Cancer,1
2021,10,West Bengal,Thalassemia,1
2021,10,West Bengal,Tuberculosis,1
2021,11,Andhra Pradesh,Breast Cancer,2
2021,11,Andhra Pradesh,Gastroenteritis,1
2021,11,Andhra Pradesh,HIV/AIDS,1
2021,11,Andhra Pradesh,Heart Disease,1
2021,11,Andhra Pradesh,Hepatitis B,1
2021,11,Andhra Pradesh,Jaundice (Hepatitis A),1
2021,11,Andhra Pradesh,Oral Cancer,1
2021,11,Andhra Pradesh,Sickle Cell Anemia,1
2021,11,Andhra Pradesh,Tuberculosis,1
2021,11,Andhra Pradesh,Typhoid,1
2021,11,Assam,Oral Cancer,1
2021,11,Assam,Pneumonia,1
2021,11,Assam,Swine Flu (H1N1),1
2021,11,Bihar,Breast Cancer,1
2021,11,Bihar,COPD,3
2021,11,Bihar,COVID-19,1
2021,11,Bihar,Depression,1
2021,11,Bihar,Filariasis,2
2021,11,Bihar,HIV/AIDS,1
2021,11,Bihar,Japanese Encephalitis,1
2021,11,Bihar,Kala-Azar,2
2021,11,Bihar,Oral Cancer,2
2021,11,Bihar,Pneumonia,1
2021,11,Bihar,Swine Flu (H1N1),1
2021,11,Bihar,Typhoid,1
2021,11,Chhattisgarh,Diarrhea,1
2021,11,Chhattisgarh,HIV/AIDS,1
2021,11,Chhattisgarh,Hypertension,1
2021,11,Chhattisgarh,Malaria,1
2021,11,Chhattisgarh,Swine Flu (H1N1),1
2021,11,Chhattisgarh,Tuberculosis,1
2021,11,Chhattisgarh,Typhoid,1
2021,11,Gujarat,Asthma,1
2021,11,Gujarat,Cholera,1
2021,11,Gujarat,Chronic Kidney Disease,3
2021,11,Gujarat,Depression,1
2021,11,Gujarat,Diarrhea,1
2021,11,Gujarat,Gastroenteritis,1
2021,11,Gujarat,Heart Disease,1
2021,11,Gujarat,Hepatitis B,1
2021,11,Gujarat,Japanese Encephalitis,1
2021,11,Gujarat,Leptospirosis,1
2021,11,Gujarat,Pneumonia,1
2021,11,Haryana,Japanese Encephalitis,1
2021,11,Haryana,Jaundice (Hepatitis A),1
2021,11,Himachal Pradesh,Anxiety Disorder,1
2021,11,Himachal Pradesh,Asthma,1
2021,11,Himachal Pradesh,Stroke,1
2021,11,Jammu and Kashmir,Chikungunya,1
2021,11,Jammu and Kashmir,Hypertension,1
2021,11,Jammu and Kashmir,Pneumonia,1
2021,11,Jharkhand,Asthma,1
2021,11,Jharkhand,COVID-19,2
2021,11,Jharkhand,Leptospirosis,1
2021,11,Jharkhand,Stroke,1
2021,11,Karnataka,Anxiety Disorder,1
2021,11,Karnataka,Asthma,2
2021,11,Karnataka,COVID-19,1
2021,11,Karnataka,Chronic Kidney Disease,1
2021,11,Karnataka,Diarrhea,1
2021,11,Karnataka,Filariasis,1
2021,11,Karnataka,Hepatitis B,2
2021,11,Karnataka,Oral Cancer,1
2021,11,Karnataka,Sickle Cell Anemia,1
2021,11,Karnataka,Swine Flu (H1N1),3
2021,11,Kerala,Anxiety Disorder,1
2021,11,Kerala,Asthma,1
2021,11,Kerala,COPD,1
2021,11,Kerala,Filariasis,1
2021,11,Kerala,Hypertension,1
2021,11,Kerala,Lung Cancer,1
2021,11,Kerala,Oral Cancer,1
2021,11,Kerala,Thalassemia,1
2021,11,Madhya Pradesh,COPD,1
2021,11,Madhya Pradesh,COVID-19,1
2021,11,Madhya Pradesh,Chronic Kidney Disease,2
2021,11,Madhya Pradesh,Filariasis,2
2021,11,Madhya Pradesh,HIV/AIDS,2
2021,11,Madhya Pradesh,Heart Disease,1
2021,11,Madhya Pradesh,Hepatitis B,1
2021,11,Madhya Pradesh,Hypertension,1
2021,11,Madhya Pradesh,Kala-Azar,1
2021,11,Madhya Pradesh,Malaria,3
2021,11,Madhya Pradesh,Pneumonia,1
2021,11,Madhya Pradesh,Swine Flu (H1N1),1
2021,11,Madhya Pradesh,Typhoid,1
2021,11,Maharashtra,Anxiety Disorder,1
2021,11,Maharashtra,Breast Cancer,2
2021,11,Maharashtra,COPD,5
2021,11,Maharashtra,COVID-19,5
2021,11,Maharashtra,Dengue,1
2021,11,Maharashtra,Depression,2
2021,11,Maharashtra,Diabetes (Type 2),1
2021,11,Maharashtra,Malaria,1
2021,11,Maharashtra,Pneumonia,2
2021,11,Maharashtra,Sickle Cell Anemia,1
2021,11,Maharashtra,Stroke,1
2021,11,Maharashtra,Swine Flu (H1N1),2
2021,11,Maharashtra,Thalassemia,1
2021,11,Maharashtra,Typhoid,2
2021,11,Manipur,HIV/AIDS,1
2021,11,Meghalaya,COPD,1
2021,11,NCT of Delhi,COPD,1
2021,11,NCT of Delhi,Lung Cancer,1
2021,11,Nagaland,Japanese Encephalitis,1
2021,11,Odisha,Chikungunya,1
2021,11,Odisha,Kala-Azar,1
2021,11,Odisha,Leptospirosis,1
2021,11,Odisha,Malaria,1
2021,11,Odisha,Oral Cancer,1
2021,11,Odisha,Pneumonia,1
2021,11,Odisha,Thalassemia,1
2021,11,Odisha,Typhoid,1
2021,11,Punjab,Asthma,1
2021,11,Punjab,Diarrhea,1
2021,11,Punjab,Pneumonia,1
2021,11,Rajasthan,Asthma,2
2021,11,Rajasthan,COPD,2
2021,11,Rajasthan,Depression,1
2021,11,Rajasthan,Diabetes (Type 2),1
2021,11,Rajasthan,Hepatitis B,1
2021,11,Rajasthan,Hypertension,2
2021,11,Rajasthan,Kala-Azar,1
2021,11,Rajasthan,Swine Flu (H1N1),2
2021,11,Rajasthan,Tuberculosis,1
2021,11,Tamil Nadu,Asthma,3
2021,11,Tamil Nadu,COPD,1
2021,11,Tamil Nadu,COVID-19,1
2021,11,Tamil Nadu,Kala-Azar,1
2021,11,Tamil Nadu,Lung Cancer,1
2021,11,Tamil Nadu,Oral Cancer,1
2021,11,Tamil Nadu,Pneumonia,1
2021,11,Tamil Nadu,Swine Flu (H1N1),1
2021,11,Tamil Nadu,Typhoid,1
2021,11,Telangana,Anxiety Disorder,1
2021,11,Telangana,COVID-19,1
2021,11,Telangana,Hepatitis B,1
2021,11,Telangana,Sickle Cell Anemia,1
2021,11,Telangana,Typhoid,1
2021,11,Uttar Pradesh,Asthma,1
2021,11,Uttar Pradesh,Breast Cancer,1
2021,11,Uttar Pradesh,COPD,5
2021,11,Uttar Pradesh,COVID-19,2
2021,11,Uttar Pradesh,Cholera,1
2021,11,Uttar Pradesh,Chronic Kidney Disease,3
2021,11,Uttar Pradesh,Depression,2
2021,11,Uttar Pradesh,Diabetes (Type 2),3
2021,11,Uttar Pradesh,Filariasis,1
2021,11,Uttar Pradesh,Gastroenteritis,1
2021,11,Uttar Pradesh,Hepatitis B,2
2021,11,Uttar Pradesh,Hypertension,1
2021,11,Uttar Pradesh,Japanese Encephalitis,2
2021,11,Uttar Pradesh,Oral Cancer,2
2021,11,Uttar Pradesh,Pneumonia,2
2021,11,Uttar Pradesh,Sickle Cell Anemia,1
2021,11,Uttar Pradesh,Stroke,1
2021,11,Uttar Pradesh,Swine Flu (H1N1),3
2021,11,Uttar Pradesh,Thalassemia,1
2021,11,Uttar Pradesh,Typhoid,1
2021,11,Uttarakhand,COVID-19,1
2021,11,West Bengal,COPD,2
2021,11,West Bengal,COVID-19,1
2021,11,West Bengal,Gastroenteritis,1
2021,11,West Bengal,Oral Cancer,1
2021,11,West Bengal,Pneumonia,2
2021,11,West Bengal,Swine Flu (H1N1),1
2021,11,West Bengal,Thalassemia,1
2021,12,Andaman and Nicobar Islands,Tuberculosis,1
2021,12,Andhra Pradesh,COVID-19,1
2021,12,Andhra Pradesh,Dengue,1
2021,12,Andhra Pradesh,Filariasis,1
2021,12,Andhra Pradesh,Pneumonia,2
2021,12,Assam,COPD,1
2021,12,Assam,COVID-19,1
2021,12,Assam,Gastroenteritis,1
2021,12,Assam,HIV/AIDS,1
2021,12,Assam,Hepatitis B,1
2021,12,Assam,Japanese Encephalitis,1
2021,12,Assam,Pneumonia,1
2021,12,Assam,Sickle Cell Anemia,1
2021,12,Bihar,Breast Cancer,1
2021,12,Bihar,COPD,2
2021,12,Bihar,COVID-19,2
2021,12,Bihar,Chronic Kidney Disease,1
2021,12,Bihar,Diabetes (Type 2),3
2021,12,Bihar,Diarrhea,1
2021,12,Bihar,Heart Disease,1
2021,12,Bihar,Japanese Encephalitis,1
2021,12,Bihar,Malaria,1
2021,12,Bihar,Pneumonia,2
2021,12,Bihar,Swine Flu (H1N1),1
2021,12,Bihar,Tuberculosis,2
2021,12,Chhattisgarh,COVID-19,2
2021,12,Chhattisgarh,Hypertension,1
2021,12,Chhattisgarh,Japanese Encephalitis,1
2021,12,Chhattisgarh,Jaundice (Hepatitis A),1
2021,12,Chhattisgarh,Kala-Azar,1
2021,12,Chhattisgarh,Sickle Cell Anemia,1
2021,12,Chhattisgarh,Swine Flu (H1N1),3
2021,12,Chhattisgarh,Typhoid,2
2021,12,Goa,Swine Flu (H1N1),1
2021,12,Gujarat,COPD,1
2021,12,Gujarat,Dengue,1
2021,12,Gujarat,Filariasis,1
2021,12,Gujarat,Heart Disease,1
2021,12,Gujarat,Japanese Encephalitis,1
2021,12,Gujarat,Jaundice (Hepatitis A),1
2021,12,Gujarat,Malaria,1
2021,12,Gujarat,Pneumonia,1
2021,12,Gujarat,Sickle Cell Anemia,1
2021,12,Gujarat,Stroke,2
2021,12,Haryana,Asthma,2
2021,12,Haryana,Leptospirosis,1
2021,12,Haryana,Lung Cancer,1
2021,12,Haryana,Oral Cancer,1
2021,12,Haryana,Pneumonia,2
2021,12,Haryana,Swine Flu (H1N1),1
2021,12,Haryana,Typhoid,1
2021,12,Himachal Pradesh,Diabetes (Type 2),1
2021,12,Himachal Pradesh,Heart Disease,1
2021,12,Himachal Pradesh,Jaundice (Hepatitis A),1
2021,12,Jammu and Kashmir,COVID-19,1
2021,12,Jharkhand,COPD,1
2021,12,Jharkhand,Filariasis,1
2021,12,Jharkhand,Malaria,1
2021,12,Jharkhand,Typhoid,1
2021,12,Karnataka,Anxiety Disorder,2
2021,12,Karnataka,Asthma,1
2021,12,Karnataka,Breast Cancer,1
2021,12,Karnataka,COPD,2
2021,12,Karnataka,Filariasis,2
2021,12,Karnataka,HIV/AIDS,1
2021,12,Karnataka,Malaria,1
2021,12,Karnataka,Stroke,1
2021,12,Kerala,Breast Cancer,1
2021,12,Kerala,COVID-19,1
2021,12,Kerala,HIV/AIDS,1
2021,12,Kerala,Heart Disease,1
2021,12,Kerala,Pneumonia,4
2021,12,Madhya Pradesh,Asthma,1
2021,12,Madhya Pradesh,COPD,2
2021,12,Madhya Pradesh,COVID-19,1
2021,12,Madhya Pradesh,Diabetes (Type 2),1
2021,12,Madhya Pradesh,Filariasis,1
2021,12,Madhya Pradesh,Kala-Azar,2
2021,12,Madhya Pradesh,Lung Cancer,1
2021,12,Madhya Pradesh,Malaria,1
2021,12,Madhya Pradesh,Pneumonia,1
2021,12,Madhya Pradesh,Sickle Cell Anemia,1
2021,12,Madhya Pradesh,Stroke,1
2021,12,Madhya Pradesh,Swine Flu (H1N1),2
2021,12,Madhya Pradesh,Typhoid,1
2021,12,Maharashtra,Anxiety Disorder,1
2021,12,Maharashtra,Asthma,3
2021,12,Maharashtra,Breast Cancer,1
2021,12,Maharashtra,Chronic Kidney Disease,1
2021,12,Maharashtra,Diarrhea,2
2021,12,Maharashtra,Filariasis,1
2021,12,Maharashtra,HIV/AIDS,5
2021,12,Maharashtra,Lung Cancer,1
2021,12,Maharashtra,Pneumonia,3
2021,12,Maharashtra,Swine Flu (H1N1),1
2021,12,Maharashtra,Thalassemia,2
2021,12,Maharashtra,Tuberculosis,2
2021,12,Manipur,Pneumonia,1
2021,12,Manipur,Sickle Cell Anemia,1
2021,12,Meghalaya,Thalassemia,1
2021,12,Mizoram,Asthma,1
2021,12,Mizoram,Cholera,1
2021,12,NCT of Delhi,Diarrhea,1
2021,12,NCT of Delhi,Pneumonia,1
2021,12,NCT of Delhi,Tuberculosis,1
2021,12,Odisha,Asthma,2
2021,12,Odisha,Breast Cancer,1
2021,12,Odisha,COPD,1
2021,12,Odisha,Heart Disease,1
2021,12,Odisha,Pneumonia,1
2021,12,Odisha,Typhoid,1
2021,12,Punjab,Filariasis,1
2021,12,Punjab,Oral Cancer,1
2021,12,Punjab,Swine Flu (H1N1),2
2021,12,Punjab,Typhoid,1
2021,12,Rajasthan,Asthma,1
2021,12,Rajasthan,Chronic Kidney Disease,1
2021,12,Rajasthan,Diabetes (Type 2),1
2021,12,Rajasthan,Filariasis,1
2021,12,Rajasthan,HIV/AIDS,1
2021,12,Rajasthan,Kala-Azar,2
2021,12,Rajasthan,Pneumonia,1
2021,12,Rajasthan,Stroke,2
2021,12,Rajasthan,Swine Flu (H1N1),1
2021,12,Tamil Nadu,Anxiety Disorder,1
2021,12,Tamil Nadu,Asthma,1
2021,12,Tamil Nadu,COPD,2
2021,12,Tamil Nadu,COVID-19,1
2021,12,Tamil Nadu,Diabetes (Type 2),2
2021,12,Tamil Nadu,Filariasis,1
2021,12,Tamil Nadu,Hepatitis B,1
2021,12,Tamil Nadu,Kala-Azar,2
2021,12,Tamil Nadu,Pneumonia,1
2021,12,Tamil Nadu,Thalassemia,1
2021,12,Telangana,Anxiety Disorder,1
2021,12,Telangana,Asthma,3
2021,12,Telangana,Chronic Kidney Disease,1
2021,12,Telangana,Diabetes (Type 2),1
2021,12,Telangana,Diarrhea,1
2021,12,Telangana,Heart Disease,1
2021,12,Telangana,Hypertension,1
2021,12,Telangana,Lung Cancer,1
2021,12,Telangana,Malaria,1
2021,12,Telangana,Swine Flu (H1N1),1
2021,12,Tripura,Asthma,1
2021,12,Uttar Pradesh,Asthma,3
2021,12,Uttar Pradesh,Breast Cancer,1
2021,12,Uttar Pradesh,COVID-19,3
2021,12,Uttar Pradesh,Chronic Kidney Disease,2
2021,12,Uttar Pradesh,HIV/AIDS,2
2021,12,Uttar Pradesh,Hepatitis B,1
2021,12,Uttar Pradesh,Hypertension,1
2021,12,Uttar Pradesh,Japanese Encephalitis,1
2021,12,Uttar Pradesh,Kala-Azar,2
2021,12,Uttar Pradesh,Malaria,1
2021,12,Uttar Pradesh,Sickle Cell Anemia,1
2021,12,Uttar Pradesh,Stroke,2
2021,12,Uttar Pradesh,Swine Flu (H1N1),1
2021,12,Uttar Pradesh,Thalassemia,1
2021,12,Uttar Pradesh,Tuberculosis,1
2021,12,Uttar Pradesh,Typhoid,2
2021,12,West Bengal,Anxiety Disorder,1
2021,12,West Bengal,Asthma,2
2021,12,West Bengal,Breast Cancer,1
